source,intel_type,title,description,latitude,longitude,timestamp
Manual Upload,HUMINT,Field Report 2102,Ground report from field asset with directional notes.,28.468522,77.278124,2026-01-30T04:27:00Z
Manual Upload,HUMINT,Field Report 2103,Ground report from field asset with directional notes.,28.839675,77.054503,2026-01-30T04:47:00Z
Manual Upload,HUMINT,Field Report 2104,Ground report from field asset with directional notes.,28.37201,77.106892,2026-01-30T05:07:00Z
Manual Upload,HUMINT,Field Report 2105,Ground report from field asset with directional notes.,28.467444,77.372828,2026-01-30T05:27:00Z
Manual Upload,HUMINT,Field Report 2106,Ground report from field asset with directional notes.,28.704141,76.992511,2026-01-30T05:47:00Z
Manual Upload,HUMINT,Field Report 2107,Ground report from field asset with directional notes.,28.5902,77.018476,2026-01-30T06:07:00Z
Manual Upload,HUMINT,Field Report 2108,Ground report from field asset with directional notes.,28.836337,77.289793,2026-01-30T06:27:00Z
Manual Upload,HUMINT,Field Report 2109,Ground report from field asset with directional notes.,28.369184,77.25778,2026-01-30T06:47:00Z
Manual Upload,HUMINT,Field Report 2110,Ground report from field asset with directional notes.,28.535485,77.146458,2026-01-30T07:07:00Z
Manual Upload,HUMINT,Field Report 2111,Ground report from field asset with directional notes.,28.515793,77.268629,2026-01-30T07:27:00Z
Manual Upload,HUMINT,Field Report 2112,Ground report from field asset with directional notes.,28.823678,77.27661,2026-01-30T07:47:00Z
Manual Upload,HUMINT,Field Report 2113,Ground report from field asset with directional notes.,28.660568,77.298559,2026-01-30T08:07:00Z
Manual Upload,HUMINT,Field Report 2114,Ground report from field asset with directional notes.,28.852407,77.208997,2026-01-30T08:27:00Z
Manual Upload,HUMINT,Field Report 2115,Ground report from field asset with directional notes.,28.539648,77.086891,2026-01-30T08:47:00Z
Manual Upload,HUMINT,Field Report 2116,Ground report from field asset with directional notes.,28.600699,77.357916,2026-01-30T09:07:00Z
Manual Upload,HUMINT,Field Report 2117,Ground report from field asset with directional notes.,28.740359,77.343894,2026-01-30T09:27:00Z
Manual Upload,HUMINT,Field Report 2118,Ground report from field asset with directional notes.,28.575251,77.252562,2026-01-30T09:47:00Z
Manual Upload,HUMINT,Field Report 2119,Ground report from field asset with directional notes.,28.804218,77.433561,2026-01-30T10:07:00Z
Manual Upload,HUMINT,Field Report 2120,Ground report from field asset with directional notes.,28.706324,77.456319,2026-01-30T10:27:00Z
Manual Upload,HUMINT,Field Report 2121,Ground report from field asset with directional notes.,28.553884,77.440384,2026-01-30T10:47:00Z
Manual Upload,HUMINT,Field Report 2122,Ground report from field asset with directional notes.,28.743425,77.002414,2026-01-30T11:07:00Z
Manual Upload,HUMINT,Field Report 2123,Ground report from field asset with directional notes.,28.489978,77.005024,2026-01-30T11:27:00Z
Manual Upload,HUMINT,Field Report 2124,Ground report from field asset with directional notes.,28.486595,77.374315,2026-01-30T11:47:00Z
Manual Upload,HUMINT,Field Report 2125,Ground report from field asset with directional notes.,28.679549,77.006003,2026-01-30T12:07:00Z
Manual Upload,HUMINT,Field Report 2126,Ground report from field asset with directional notes.,28.553826,77.127691,2026-01-30T12:27:00Z
Manual Upload,HUMINT,Field Report 2127,Ground report from field asset with directional notes.,28.665704,77.19364,2026-01-30T12:47:00Z
Manual Upload,HUMINT,Field Report 2128,Ground report from field asset with directional notes.,28.525336,77.235313,2026-01-30T13:07:00Z
Manual Upload,HUMINT,Field Report 2129,Ground report from field asset with directional notes.,28.71592,77.184599,2026-01-30T13:27:00Z
Manual Upload,HUMINT,Field Report 2130,Ground report from field asset with directional notes.,28.670759,77.006477,2026-01-30T13:47:00Z
Manual Upload,HUMINT,Field Report 2131,Ground report from field asset with directional notes.,28.705812,77.255715,2026-01-30T14:07:00Z
Manual Upload,HUMINT,Field Report 2132,Ground report from field asset with directional notes.,28.701521,76.973118,2026-01-30T14:27:00Z
Manual Upload,HUMINT,Field Report 2133,Ground report from field asset with directional notes.,28.617047,76.99355,2026-01-30T14:47:00Z
Manual Upload,HUMINT,Field Report 2134,Ground report from field asset with directional notes.,28.454517,77.096371,2026-01-30T15:07:00Z
Manual Upload,HUMINT,Field Report 2135,Ground report from field asset with directional notes.,28.646425,77.359654,2026-01-30T15:27:00Z
Manual Upload,HUMINT,Field Report 2136,Ground report from field asset with directional notes.,28.631731,77.321165,2026-01-30T15:47:00Z
Manual Upload,HUMINT,Field Report 2137,Ground report from field asset with directional notes.,28.490502,77.017834,2026-01-30T16:07:00Z
Manual Upload,HUMINT,Field Report 2138,Ground report from field asset with directional notes.,28.622268,77.045959,2026-01-30T16:27:00Z
Manual Upload,HUMINT,Field Report 2139,Ground report from field asset with directional notes.,28.589763,77.385778,2026-01-30T16:47:00Z
Manual Upload,HUMINT,Field Report 2140,Ground report from field asset with directional notes.,28.383808,77.25956,2026-01-30T17:07:00Z
Manual Upload,HUMINT,Field Report 2141,Ground report from field asset with directional notes.,28.577266,77.302404,2026-01-30T17:27:00Z
Manual Upload,HUMINT,Field Report 2142,Ground report from field asset with directional notes.,28.848182,76.99741,2026-01-30T17:47:00Z
Manual Upload,HUMINT,Field Report 2143,Ground report from field asset with directional notes.,28.604973,77.083521,2026-01-30T18:07:00Z
Manual Upload,HUMINT,Field Report 2144,Ground report from field asset with directional notes.,28.557552,77.331265,2026-01-30T18:27:00Z
Manual Upload,HUMINT,Field Report 2145,Ground report from field asset with directional notes.,28.690836,77.047316,2026-01-30T18:47:00Z
Manual Upload,HUMINT,Field Report 2146,Ground report from field asset with directional notes.,28.55226,77.110138,2026-01-30T19:07:00Z
Manual Upload,HUMINT,Field Report 2147,Ground report from field asset with directional notes.,28.475611,77.391783,2026-01-30T19:27:00Z
Manual Upload,HUMINT,Field Report 2148,Ground report from field asset with directional notes.,28.655685,77.205676,2026-01-30T19:47:00Z
Manual Upload,HUMINT,Field Report 2149,Ground report from field asset with directional notes.,28.720814,77.363209,2026-01-30T20:07:00Z
Manual Upload,HUMINT,Field Report 2150,Ground report from field asset with directional notes.,28.837921,77.017045,2026-01-30T20:27:00Z
Manual Upload,HUMINT,Field Report 2151,Ground report from field asset with directional notes.,28.446117,77.025,2026-01-30T20:47:00Z
Manual Upload,HUMINT,Field Report 2152,Ground report from field asset with directional notes.,28.853298,77.261603,2026-01-30T21:07:00Z
Manual Upload,HUMINT,Field Report 2153,Ground report from field asset with directional notes.,28.375739,77.207073,2026-01-30T21:27:00Z
Manual Upload,HUMINT,Field Report 2154,Ground report from field asset with directional notes.,28.761069,77.173987,2026-01-30T21:47:00Z
Manual Upload,HUMINT,Field Report 2155,Ground report from field asset with directional notes.,28.718104,77.407845,2026-01-30T22:07:00Z
Manual Upload,HUMINT,Field Report 2156,Ground report from field asset with directional notes.,28.548044,77.230742,2026-01-30T22:27:00Z
Manual Upload,HUMINT,Field Report 2157,Ground report from field asset with directional notes.,28.573212,76.975768,2026-01-30T22:47:00Z
Manual Upload,HUMINT,Field Report 2158,Ground report from field asset with directional notes.,28.582046,77.310024,2026-01-30T23:07:00Z
Manual Upload,HUMINT,Field Report 2159,Ground report from field asset with directional notes.,28.397369,77.002621,2026-01-30T23:27:00Z
Manual Upload,HUMINT,Field Report 2160,Ground report from field asset with directional notes.,28.802791,77.291351,2026-01-30T23:47:00Z
Manual Upload,HUMINT,Field Report 2161,Ground report from field asset with directional notes.,28.601213,77.212557,2026-01-31T00:07:00Z
Manual Upload,HUMINT,Field Report 2162,Ground report from field asset with directional notes.,28.485516,77.422934,2026-01-31T00:27:00Z
Manual Upload,HUMINT,Field Report 2163,Ground report from field asset with directional notes.,28.432664,76.971055,2026-01-31T00:47:00Z
Manual Upload,HUMINT,Field Report 2164,Ground report from field asset with directional notes.,28.407089,77.052395,2026-01-31T01:07:00Z
Manual Upload,HUMINT,Field Report 2165,Ground report from field asset with directional notes.,28.462159,77.288931,2026-01-31T01:27:00Z
Manual Upload,HUMINT,Field Report 2166,Ground report from field asset with directional notes.,28.636859,77.237684,2026-01-31T01:47:00Z
Manual Upload,HUMINT,Field Report 2167,Ground report from field asset with directional notes.,28.60284,77.444433,2026-01-31T02:07:00Z
Manual Upload,HUMINT,Field Report 2168,Ground report from field asset with directional notes.,28.692031,77.25006,2026-01-31T02:27:00Z
Manual Upload,HUMINT,Field Report 2169,Ground report from field asset with directional notes.,28.421825,76.978878,2026-01-31T02:47:00Z
Manual Upload,HUMINT,Field Report 2170,Ground report from field asset with directional notes.,28.465124,77.109172,2026-01-31T03:07:00Z
Manual Upload,HUMINT,Field Report 2171,Ground report from field asset with directional notes.,28.737221,77.154355,2026-01-31T03:27:00Z
Manual Upload,HUMINT,Field Report 2172,Ground report from field asset with directional notes.,28.549829,77.214098,2026-01-31T03:47:00Z
Manual Upload,HUMINT,Field Report 2173,Ground report from field asset with directional notes.,28.369983,77.221282,2026-01-31T04:07:00Z
Manual Upload,HUMINT,Field Report 2174,Ground report from field asset with directional notes.,28.496844,77.22426,2026-01-31T04:27:00Z
Manual Upload,HUMINT,Field Report 2175,Ground report from field asset with directional notes.,28.515572,77.364731,2026-01-31T04:47:00Z
Manual Upload,HUMINT,Field Report 2176,Ground report from field asset with directional notes.,28.523665,77.080838,2026-01-31T05:07:00Z
Manual Upload,HUMINT,Field Report 2177,Ground report from field asset with directional notes.,28.604095,77.065781,2026-01-31T05:27:00Z
Manual Upload,HUMINT,Field Report 2178,Ground report from field asset with directional notes.,28.695918,77.198138,2026-01-31T05:47:00Z
Manual Upload,HUMINT,Field Report 2179,Ground report from field asset with directional notes.,28.470961,77.045209,2026-01-31T06:07:00Z
Manual Upload,HUMINT,Field Report 2180,Ground report from field asset with directional notes.,28.640416,77.272515,2026-01-31T06:27:00Z
Manual Upload,HUMINT,Field Report 2181,Ground report from field asset with directional notes.,28.793246,76.994459,2026-01-31T06:47:00Z
Manual Upload,HUMINT,Field Report 2182,Ground report from field asset with directional notes.,28.697441,77.387923,2026-01-31T07:07:00Z
Manual Upload,HUMINT,Field Report 2183,Ground report from field asset with directional notes.,28.436601,77.339259,2026-01-31T07:27:00Z
Manual Upload,HUMINT,Field Report 2184,Ground report from field asset with directional notes.,28.602744,77.453933,2026-01-31T07:47:00Z
Manual Upload,HUMINT,Field Report 2185,Ground report from field asset with directional notes.,28.400195,77.041366,2026-01-31T08:07:00Z
Manual Upload,HUMINT,Field Report 2186,Ground report from field asset with directional notes.,28.67737,77.165754,2026-01-31T08:27:00Z
Manual Upload,HUMINT,Field Report 2187,Ground report from field asset with directional notes.,28.676712,77.427804,2026-01-31T08:47:00Z
Manual Upload,HUMINT,Field Report 2188,Ground report from field asset with directional notes.,28.777888,77.162196,2026-01-31T09:07:00Z
Manual Upload,HUMINT,Field Report 2189,Ground report from field asset with directional notes.,28.740085,76.980454,2026-01-31T09:27:00Z
Manual Upload,HUMINT,Field Report 2190,Ground report from field asset with directional notes.,28.524144,77.156314,2026-01-31T09:47:00Z
Manual Upload,HUMINT,Field Report 2191,Ground report from field asset with directional notes.,28.460203,77.322248,2026-01-31T10:07:00Z
Manual Upload,HUMINT,Field Report 2192,Ground report from field asset with directional notes.,28.550741,77.183914,2026-01-31T10:27:00Z
Manual Upload,HUMINT,Field Report 2193,Ground report from field asset with directional notes.,28.782086,77.071361,2026-01-31T10:47:00Z
Manual Upload,HUMINT,Field Report 2194,Ground report from field asset with directional notes.,28.817654,77.198683,2026-01-31T11:07:00Z
Manual Upload,HUMINT,Field Report 2195,Ground report from field asset with directional notes.,28.838594,77.213774,2026-01-31T11:27:00Z
Manual Upload,HUMINT,Field Report 2196,Ground report from field asset with directional notes.,28.567166,77.394936,2026-01-31T11:47:00Z
Manual Upload,HUMINT,Field Report 2197,Ground report from field asset with directional notes.,28.681572,77.07967,2026-01-31T12:07:00Z
Manual Upload,HUMINT,Field Report 2198,Ground report from field asset with directional notes.,28.624529,77.207567,2026-01-31T12:27:00Z
Manual Upload,HUMINT,Field Report 2199,Ground report from field asset with directional notes.,28.401428,77.258911,2026-01-31T12:47:00Z
Manual Upload,HUMINT,Field Report 2200,Ground report from field asset with directional notes.,28.572558,77.239843,2026-01-31T13:07:00Z
Manual Upload,HUMINT,Field Report 2201,Ground report from field asset with directional notes.,28.716137,77.347524,2026-01-31T13:27:00Z
Manual Upload,HUMINT,Field Report 2202,Ground report from field asset with directional notes.,28.750359,76.978974,2026-01-31T13:47:00Z
Manual Upload,HUMINT,Field Report 2203,Ground report from field asset with directional notes.,28.502595,77.099417,2026-01-31T14:07:00Z
Manual Upload,HUMINT,Field Report 2204,Ground report from field asset with directional notes.,28.688983,77.452339,2026-01-31T14:27:00Z
Manual Upload,HUMINT,Field Report 2205,Ground report from field asset with directional notes.,28.534641,77.377162,2026-01-31T14:47:00Z
Manual Upload,HUMINT,Field Report 2206,Ground report from field asset with directional notes.,28.666548,77.418663,2026-01-31T15:07:00Z
Manual Upload,HUMINT,Field Report 2207,Ground report from field asset with directional notes.,28.791589,77.193956,2026-01-31T15:27:00Z
Manual Upload,HUMINT,Field Report 2208,Ground report from field asset with directional notes.,28.607794,77.337709,2026-01-31T15:47:00Z
Manual Upload,HUMINT,Field Report 2209,Ground report from field asset with directional notes.,28.783654,77.253781,2026-01-31T16:07:00Z
Manual Upload,HUMINT,Field Report 2210,Ground report from field asset with directional notes.,28.643994,77.300092,2026-01-31T16:27:00Z
Manual Upload,HUMINT,Field Report 2211,Ground report from field asset with directional notes.,28.663571,77.351908,2026-01-31T16:47:00Z
Manual Upload,HUMINT,Field Report 2212,Ground report from field asset with directional notes.,28.432534,77.127538,2026-01-31T17:07:00Z
Manual Upload,HUMINT,Field Report 2213,Ground report from field asset with directional notes.,28.709612,77.446613,2026-01-31T17:27:00Z
Manual Upload,HUMINT,Field Report 2214,Ground report from field asset with directional notes.,28.63027,77.267183,2026-01-31T17:47:00Z
Manual Upload,HUMINT,Field Report 2215,Ground report from field asset with directional notes.,28.395367,77.273561,2026-01-31T18:07:00Z
Manual Upload,HUMINT,Field Report 2216,Ground report from field asset with directional notes.,28.83098,77.396376,2026-01-31T18:27:00Z
Manual Upload,HUMINT,Field Report 2217,Ground report from field asset with directional notes.,28.661117,77.072921,2026-01-31T18:47:00Z
Manual Upload,HUMINT,Field Report 2218,Ground report from field asset with directional notes.,28.82731,77.121082,2026-01-31T19:07:00Z
Manual Upload,HUMINT,Field Report 2219,Ground report from field asset with directional notes.,28.483607,77.054633,2026-01-31T19:27:00Z
Manual Upload,HUMINT,Field Report 2220,Ground report from field asset with directional notes.,28.85007,77.054923,2026-01-31T19:47:00Z
Manual Upload,HUMINT,Field Report 2221,Ground report from field asset with directional notes.,28.531399,77.29705,2026-01-31T20:07:00Z
Manual Upload,HUMINT,Field Report 2222,Ground report from field asset with directional notes.,28.503161,77.25788,2026-01-31T20:27:00Z
Manual Upload,HUMINT,Field Report 2223,Ground report from field asset with directional notes.,28.698742,77.053176,2026-01-31T20:47:00Z
Manual Upload,HUMINT,Field Report 2224,Ground report from field asset with directional notes.,28.670427,77.352447,2026-01-31T21:07:00Z
Manual Upload,HUMINT,Field Report 2225,Ground report from field asset with directional notes.,28.765022,77.303166,2026-01-31T21:27:00Z
Manual Upload,HUMINT,Field Report 2226,Ground report from field asset with directional notes.,28.458883,77.30199,2026-01-31T21:47:00Z
Manual Upload,HUMINT,Field Report 2227,Ground report from field asset with directional notes.,28.720211,77.235452,2026-01-31T22:07:00Z
Manual Upload,HUMINT,Field Report 2228,Ground report from field asset with directional notes.,28.466132,77.190345,2026-01-31T22:27:00Z
Manual Upload,HUMINT,Field Report 2229,Ground report from field asset with directional notes.,28.623956,77.017605,2026-01-31T22:47:00Z
Manual Upload,HUMINT,Field Report 2230,Ground report from field asset with directional notes.,28.725271,77.104731,2026-01-31T23:07:00Z
Manual Upload,HUMINT,Field Report 2231,Ground report from field asset with directional notes.,28.487414,77.258066,2026-01-31T23:27:00Z
Manual Upload,HUMINT,Field Report 2232,Ground report from field asset with directional notes.,28.680622,77.127686,2026-01-31T23:47:00Z
Manual Upload,HUMINT,Field Report 2233,Ground report from field asset with directional notes.,28.807537,77.363789,2026-02-01T00:07:00Z
Manual Upload,HUMINT,Field Report 2234,Ground report from field asset with directional notes.,28.551399,77.154815,2026-02-01T00:27:00Z
Manual Upload,HUMINT,Field Report 2235,Ground report from field asset with directional notes.,28.722421,77.425242,2026-02-01T00:47:00Z
Manual Upload,HUMINT,Field Report 2236,Ground report from field asset with directional notes.,28.59344,77.1297,2026-02-01T01:07:00Z
Manual Upload,HUMINT,Field Report 2237,Ground report from field asset with directional notes.,28.491263,76.995025,2026-02-01T01:27:00Z
Manual Upload,HUMINT,Field Report 2238,Ground report from field asset with directional notes.,28.426115,77.147281,2026-02-01T01:47:00Z
Manual Upload,HUMINT,Field Report 2239,Ground report from field asset with directional notes.,28.639242,77.15554,2026-02-01T02:07:00Z
Manual Upload,HUMINT,Field Report 2240,Ground report from field asset with directional notes.,28.397173,77.364996,2026-02-01T02:27:00Z
Manual Upload,HUMINT,Field Report 2241,Ground report from field asset with directional notes.,28.491305,77.206528,2026-02-01T02:47:00Z
Manual Upload,HUMINT,Field Report 2242,Ground report from field asset with directional notes.,28.831276,77.234322,2026-02-01T03:07:00Z
Manual Upload,HUMINT,Field Report 2243,Ground report from field asset with directional notes.,28.774479,77.214559,2026-02-01T03:27:00Z
Manual Upload,HUMINT,Field Report 2244,Ground report from field asset with directional notes.,28.574147,77.091851,2026-02-01T03:47:00Z
Manual Upload,HUMINT,Field Report 2245,Ground report from field asset with directional notes.,28.854689,77.273056,2026-02-01T04:07:00Z
Manual Upload,HUMINT,Field Report 2246,Ground report from field asset with directional notes.,28.60868,77.01304,2026-02-01T04:27:00Z
Manual Upload,HUMINT,Field Report 2247,Ground report from field asset with directional notes.,28.582486,77.115571,2026-02-01T04:47:00Z
Manual Upload,HUMINT,Field Report 2248,Ground report from field asset with directional notes.,28.433764,77.020458,2026-02-01T05:07:00Z
Manual Upload,HUMINT,Field Report 2249,Ground report from field asset with directional notes.,28.743962,77.456095,2026-02-01T05:27:00Z
Manual Upload,HUMINT,Field Report 2250,Ground report from field asset with directional notes.,28.384417,76.99414,2026-02-01T05:47:00Z
Manual Upload,HUMINT,Field Report 2251,Ground report from field asset with directional notes.,28.417631,77.226611,2026-02-01T06:07:00Z
Manual Upload,HUMINT,Field Report 2252,Ground report from field asset with directional notes.,28.427611,77.006945,2026-02-01T06:27:00Z
Manual Upload,HUMINT,Field Report 2253,Ground report from field asset with directional notes.,28.735412,77.170632,2026-02-01T06:47:00Z
Manual Upload,HUMINT,Field Report 2254,Ground report from field asset with directional notes.,28.383869,77.289148,2026-02-01T07:07:00Z
Manual Upload,HUMINT,Field Report 2255,Ground report from field asset with directional notes.,28.39384,77.014716,2026-02-01T07:27:00Z
Manual Upload,HUMINT,Field Report 2256,Ground report from field asset with directional notes.,28.852318,77.318786,2026-02-01T07:47:00Z
Manual Upload,HUMINT,Field Report 2257,Ground report from field asset with directional notes.,28.505994,77.07934,2026-02-01T08:07:00Z
Manual Upload,HUMINT,Field Report 2258,Ground report from field asset with directional notes.,28.474119,77.260831,2026-02-01T08:27:00Z
Manual Upload,HUMINT,Field Report 2259,Ground report from field asset with directional notes.,28.739763,77.422926,2026-02-01T08:47:00Z
Manual Upload,HUMINT,Field Report 2260,Ground report from field asset with directional notes.,28.540676,77.077181,2026-02-01T09:07:00Z
Manual Upload,HUMINT,Field Report 2261,Ground report from field asset with directional notes.,28.375377,77.25106,2026-02-01T09:27:00Z
Manual Upload,HUMINT,Field Report 2262,Ground report from field asset with directional notes.,28.745076,77.044921,2026-02-01T09:47:00Z
Manual Upload,HUMINT,Field Report 2263,Ground report from field asset with directional notes.,28.8471,77.150636,2026-02-01T10:07:00Z
Manual Upload,HUMINT,Field Report 2264,Ground report from field asset with directional notes.,28.634756,76.96772,2026-02-01T10:27:00Z
Manual Upload,HUMINT,Field Report 2265,Ground report from field asset with directional notes.,28.444098,77.24462,2026-02-01T10:47:00Z
Manual Upload,HUMINT,Field Report 2266,Ground report from field asset with directional notes.,28.670966,77.446043,2026-02-01T11:07:00Z
Manual Upload,HUMINT,Field Report 2267,Ground report from field asset with directional notes.,28.768675,77.021282,2026-02-01T11:27:00Z
Manual Upload,HUMINT,Field Report 2268,Ground report from field asset with directional notes.,28.486996,77.162201,2026-02-01T11:47:00Z
Manual Upload,HUMINT,Field Report 2269,Ground report from field asset with directional notes.,28.484912,77.263804,2026-02-01T12:07:00Z
Manual Upload,HUMINT,Field Report 2270,Ground report from field asset with directional notes.,28.809843,77.417813,2026-02-01T12:27:00Z
Manual Upload,HUMINT,Field Report 2271,Ground report from field asset with directional notes.,28.503635,76.960584,2026-02-01T12:47:00Z
Manual Upload,HUMINT,Field Report 2272,Ground report from field asset with directional notes.,28.699481,77.176597,2026-02-01T13:07:00Z
Manual Upload,HUMINT,Field Report 2273,Ground report from field asset with directional notes.,28.794348,77.383795,2026-02-01T13:27:00Z
Manual Upload,HUMINT,Field Report 2274,Ground report from field asset with directional notes.,28.586983,77.07509,2026-02-01T13:47:00Z
Manual Upload,HUMINT,Field Report 2275,Ground report from field asset with directional notes.,28.787541,77.163267,2026-02-01T14:07:00Z
Manual Upload,HUMINT,Field Report 2276,Ground report from field asset with directional notes.,28.585967,77.034193,2026-02-01T14:27:00Z
Manual Upload,HUMINT,Field Report 2277,Ground report from field asset with directional notes.,28.807959,77.384293,2026-02-01T14:47:00Z
Manual Upload,HUMINT,Field Report 2278,Ground report from field asset with directional notes.,28.739247,76.970513,2026-02-01T15:07:00Z
Manual Upload,HUMINT,Field Report 2279,Ground report from field asset with directional notes.,28.746428,77.061564,2026-02-01T15:27:00Z
Manual Upload,HUMINT,Field Report 2280,Ground report from field asset with directional notes.,28.700556,77.177325,2026-02-01T15:47:00Z
Manual Upload,HUMINT,Field Report 2281,Ground report from field asset with directional notes.,28.801473,77.130144,2026-02-01T16:07:00Z
Manual Upload,HUMINT,Field Report 2282,Ground report from field asset with directional notes.,28.374258,77.21278,2026-02-01T16:27:00Z
Manual Upload,HUMINT,Field Report 2283,Ground report from field asset with directional notes.,28.55785,77.180095,2026-02-01T16:47:00Z
Manual Upload,HUMINT,Field Report 2284,Ground report from field asset with directional notes.,28.466635,77.031258,2026-02-01T17:07:00Z
Manual Upload,HUMINT,Field Report 2285,Ground report from field asset with directional notes.,28.402578,77.37747,2026-02-01T17:27:00Z
Manual Upload,HUMINT,Field Report 2286,Ground report from field asset with directional notes.,28.705539,77.043191,2026-02-01T17:47:00Z
Manual Upload,HUMINT,Field Report 2287,Ground report from field asset with directional notes.,28.565903,77.067964,2026-02-01T18:07:00Z
Manual Upload,HUMINT,Field Report 2288,Ground report from field asset with directional notes.,28.540533,77.096071,2026-02-01T18:27:00Z
Manual Upload,HUMINT,Field Report 2289,Ground report from field asset with directional notes.,28.721367,77.408226,2026-02-01T18:47:00Z
Manual Upload,HUMINT,Field Report 2290,Ground report from field asset with directional notes.,28.553622,77.397865,2026-02-01T19:07:00Z
Manual Upload,HUMINT,Field Report 2291,Ground report from field asset with directional notes.,28.844228,77.302246,2026-02-01T19:27:00Z
Manual Upload,HUMINT,Field Report 2292,Ground report from field asset with directional notes.,28.645555,77.281739,2026-02-01T19:47:00Z
Manual Upload,HUMINT,Field Report 2293,Ground report from field asset with directional notes.,28.396247,77.315535,2026-02-01T20:07:00Z
Manual Upload,HUMINT,Field Report 2294,Ground report from field asset with directional notes.,28.37484,77.244828,2026-02-01T20:27:00Z
Manual Upload,HUMINT,Field Report 2295,Ground report from field asset with directional notes.,28.54366,76.969247,2026-02-01T20:47:00Z
Manual Upload,HUMINT,Field Report 2296,Ground report from field asset with directional notes.,28.582046,77.181664,2026-02-01T21:07:00Z
Manual Upload,HUMINT,Field Report 2297,Ground report from field asset with directional notes.,28.575969,77.177681,2026-02-01T21:27:00Z
Manual Upload,HUMINT,Field Report 2298,Ground report from field asset with directional notes.,28.538015,77.093561,2026-02-01T21:47:00Z
Manual Upload,HUMINT,Field Report 2299,Ground report from field asset with directional notes.,28.819699,77.08893,2026-02-01T22:07:00Z
Manual Upload,HUMINT,Field Report 2300,Ground report from field asset with directional notes.,28.442949,77.068568,2026-02-01T22:27:00Z
Manual Upload,HUMINT,Field Report 2301,Ground report from field asset with directional notes.,28.656647,77.217585,2026-02-01T22:47:00Z
Manual Upload,HUMINT,Field Report 2302,Ground report from field asset with directional notes.,28.629368,77.056856,2026-02-01T23:07:00Z
Manual Upload,HUMINT,Field Report 2303,Ground report from field asset with directional notes.,28.382047,77.149722,2026-02-01T23:27:00Z
Manual Upload,HUMINT,Field Report 2304,Ground report from field asset with directional notes.,28.387889,77.07329,2026-02-01T23:47:00Z
Manual Upload,HUMINT,Field Report 2305,Ground report from field asset with directional notes.,28.717452,77.038377,2026-02-02T00:07:00Z
Manual Upload,HUMINT,Field Report 2306,Ground report from field asset with directional notes.,28.671625,77.235412,2026-02-02T00:27:00Z
Manual Upload,HUMINT,Field Report 2307,Ground report from field asset with directional notes.,28.489096,77.221627,2026-02-02T00:47:00Z
Manual Upload,HUMINT,Field Report 2308,Ground report from field asset with directional notes.,28.491473,77.033515,2026-02-02T01:07:00Z
Manual Upload,HUMINT,Field Report 2309,Ground report from field asset with directional notes.,28.434717,77.176947,2026-02-02T01:27:00Z
Manual Upload,HUMINT,Field Report 2310,Ground report from field asset with directional notes.,28.799404,77.05201,2026-02-02T01:47:00Z
Manual Upload,HUMINT,Field Report 2311,Ground report from field asset with directional notes.,28.568632,77.042314,2026-02-02T02:07:00Z
Manual Upload,HUMINT,Field Report 2312,Ground report from field asset with directional notes.,28.397289,77.394905,2026-02-02T02:27:00Z
Manual Upload,HUMINT,Field Report 2313,Ground report from field asset with directional notes.,28.674372,77.245305,2026-02-02T02:47:00Z
Manual Upload,HUMINT,Field Report 2314,Ground report from field asset with directional notes.,28.75545,77.394914,2026-02-02T03:07:00Z
Manual Upload,HUMINT,Field Report 2315,Ground report from field asset with directional notes.,28.797304,77.329547,2026-02-02T03:27:00Z
Manual Upload,HUMINT,Field Report 2316,Ground report from field asset with directional notes.,28.508021,77.194124,2026-02-02T03:47:00Z
Manual Upload,HUMINT,Field Report 2317,Ground report from field asset with directional notes.,28.575532,77.042963,2026-02-02T04:07:00Z
Manual Upload,HUMINT,Field Report 2318,Ground report from field asset with directional notes.,28.372491,77.439671,2026-02-02T04:27:00Z
Manual Upload,HUMINT,Field Report 2319,Ground report from field asset with directional notes.,28.665217,76.997524,2026-02-02T04:47:00Z
Manual Upload,HUMINT,Field Report 2320,Ground report from field asset with directional notes.,28.750318,77.093522,2026-02-02T05:07:00Z
Manual Upload,HUMINT,Field Report 2321,Ground report from field asset with directional notes.,28.755472,77.225977,2026-02-02T05:27:00Z
Manual Upload,HUMINT,Field Report 2322,Ground report from field asset with directional notes.,28.75343,77.235719,2026-02-02T05:47:00Z
Manual Upload,HUMINT,Field Report 2323,Ground report from field asset with directional notes.,28.548365,77.048462,2026-02-02T06:07:00Z
Manual Upload,HUMINT,Field Report 2324,Ground report from field asset with directional notes.,28.630729,77.052403,2026-02-02T06:27:00Z
Manual Upload,HUMINT,Field Report 2325,Ground report from field asset with directional notes.,28.757354,77.121739,2026-02-02T06:47:00Z
Manual Upload,HUMINT,Field Report 2326,Ground report from field asset with directional notes.,28.449797,77.095169,2026-02-02T07:07:00Z
Manual Upload,HUMINT,Field Report 2327,Ground report from field asset with directional notes.,28.770553,77.209457,2026-02-02T07:27:00Z
Manual Upload,HUMINT,Field Report 2328,Ground report from field asset with directional notes.,28.811319,77.155903,2026-02-02T07:47:00Z
Manual Upload,HUMINT,Field Report 2329,Ground report from field asset with directional notes.,28.447401,77.193533,2026-02-02T08:07:00Z
Manual Upload,HUMINT,Field Report 2330,Ground report from field asset with directional notes.,28.787169,77.079963,2026-02-02T08:27:00Z
